Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,79.80027116013672,79.96704317476562,79.21657264328927,79.63349914550781,22483800,0.0,0.0
2018-01-03 00:00:00-05:00,79.73542357883939,80.15235719060078,79.652041097712,80.00411224365234,26061400,0.0,0.0
2018-01-04 00:00:00-05:00,80.22648575341546,81.21785809413609,80.20795866636232,80.7082748413086,21912000,0.0,0.0
2018-01-05 00:00:00-05:00,81.21784381155409,81.91272608755148,81.00474347001669,81.70889282226562,23407100,0.0,0.0
2018-01-08 00:00:00-05:00,81.71815962573163,82.07023786548999,81.16225517244467,81.79228210449219,22113000,0.0,0.0
2018-01-09 00:00:00-05:00,82.13509382610056,82.20921630536547,81.40315024795407,81.7366943359375,19484300,0.0,0.0
2018-01-10 00:00:00-05:00,81.40317300536455,81.70892301627757,80.98624631318184,81.3661117553711,18652200,0.0,0.0
2018-01-11 00:00:00-05:00,81.65330824948921,81.65330824948921,80.8287150715744,81.60698699951172,17808900,0.0,0.0
2018-01-12 00:00:00-05:00,82.15363477869182,83.18206137878263,81.94980146066159,83.01528930664062,24271500,0.0,0.0
2018-01-16 00:00:00-05:00,83.4785239602779,84.11781792601671,81.54212204768955,81.85713195800781,36599700,0.0,0.0
2018-01-17 00:00:00-05:00,82.53350387637778,83.64531293277209,82.227753911821,83.5156021118164,25621200,0.0,0.0
2018-01-18 00:00:00-05:00,83.20056697930302,84.00662582740244,83.07085619756961,83.478515625,24159700,0.0,0.0
2018-01-19 00:00:00-05:00,83.5156132430291,83.9510740865811,83.07089238868147,83.38590240478516,36875000,0.0,0.0
2018-01-22 00:00:00-05:00,83.38587463541555,84.88682292358797,83.14498012945273,84.87755584716797,23601600,0.0,0.0
2018-01-23 00:00:00-05:00,85.14627075195312,85.51687616716728,84.81272658513141,85.14627075195312,23412800,0.0,0.0
2018-01-24 00:00:00-05:00,85.74849124018496,86.56381738051904,84.84977553587628,85.07213592529297,33277500,0.0,0.0
2018-01-25 00:00:00-05:00,85.67435801675934,86.38776741655293,85.17404190174334,85.54464721679688,26383200,0.0,0.0
2018-01-26 00:00:00-05:00,86.27658478354287,87.14749908447266,85.77626870324298,87.14749908447266,29172200,0.0,0.0
2018-01-29 00:00:00-05:00,88.14812701598365,88.43534274380443,86.8324850172275,87.01778411865234,31569900,0.0,0.0
2018-01-30 00:00:00-05:00,86.44336505253546,86.77690913787157,85.33154907851218,85.92451477050781,38635100,0.0,0.0
2018-01-31 00:00:00-05:00,86.86031300431513,88.38905592693315,86.637952582263,88.02771759033203,48756300,0.0,0.0
2018-02-01 00:00:00-05:00,87.82387382052882,89.00980535547603,86.70279769550186,87.33282470703125,47227900,0.0,0.0
2018-02-02 00:00:00-05:00,86.75837341748623,87.06412333497568,84.7756430952898,85.03506469726562,47867800,0.0,0.0
2018-02-05 00:00:00-05:00,83.90471470134798,86.38776093663314,81.53285217285156,81.53285217285156,51031500,0.0,0.0
2018-02-06 00:00:00-05:00,80.5044499443519,84.75713434099498,78.98497417383591,84.61815643310547,67998600,0.0,0.0
2018-02-07 00:00:00-05:00,83.8398775459731,85.02580906822604,82.64467894562803,83.02455139160156,41107600,0.0,0.0
2018-02-08 00:00:00-05:00,83.11718109346958,83.27468603982992,78.53096108502038,78.76258850097656,55628700,0.0,0.0
2018-02-09 00:00:00-05:00,79.95780240386105,82.39452075003969,77.66932195706629,81.69963836669922,63499100,0.0,0.0
2018-02-12 00:00:00-05:00,82.21848805285815,83.18205921475422,81.46801728209792,82.57982635498047,35720300,0.0,0.0
2018-02-13 00:00:00-05:00,82.39451804947862,83.38588326780304,81.34756450429586,83.22837829589844,26407700,0.0,0.0
2018-02-14 00:00:00-05:00,82.39060710766579,84.69914115675402,82.29752231731638,84.53158569335938,34960900,0.42,0.0
2018-02-15 00:00:00-05:00,84.90394572076747,86.30954971922841,84.35474039733221,86.25370025634766,27823900,0.0,0.0
2018-02-16 00:00:00-05:00,86.05820551285719,87.03561364049497,85.45315077870644,85.63932037353516,30596900,0.0,0.0
2018-02-20 00:00:00-05:00,85.15527271597864,86.62602951740848,84.71776636861158,86.30953979492188,30911700,0.0,0.0
2018-02-21 00:00:00-05:00,86.55153233189701,86.90525725529781,85.16454315185547,85.16454315185547,26922500,0.0,0.0
2018-02-22 00:00:00-05:00,85.68585316723752,86.31883963514896,85.04355609043974,85.38797760009766,24392800,0.0,0.0
2018-02-23 00:00:00-05:00,87.12868906206488,87.56619537493897,85.97442207412394,87.556884765625,26329200,0.0,0.0
2018-02-26 00:00:00-05:00,87.87337694379423,88.8507778129382,87.73374621908404,88.8228530883789,30199800,0.0,0.0
2018-02-27 00:00:00-05:00,89.12074637410008,89.21383117511108,87.68721771240234,87.68721771240234,25869100,0.0,0.0
